('2006-9-11', 34.00, 'Botteghino', 'D', 2, 13, 1),
('2013-1-29', 43.00, 'Botteghino', 'E', 5, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'F', 6, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'F', 8, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'A', 7, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'E', 3, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'F', 7, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'A', 6, 15, 256),
('2013-1-29', 43.00, 'Online', 'D', 1, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'F', 8, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'F', 8, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'D', 1, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'D', 6, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'A', 4, 15, 256),
('2013-1-29', 43.00, 'Botteghino', 'E', 8, 15, 256),
('2020-11-23', 33.00, 'Botteghino', 'A', 4, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'B', 5, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'F', 3, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'E', 8, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'C', 8, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'D', 2, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'D', 5, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'C', 1, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'D', 2, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'D', 8, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'E', 9, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'D', 2, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'C', 5, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'B', 6, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'B', 6, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'C', 7, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'C', 8, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'A', 2, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'B', 5, 5, 257),
('2020-11-23', 33.00, 'Botteghino', 'A', 2, 5, 257),
('2019-5-29', 36.00, 'Botteghino', 'C', 9, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'C', 1, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'D', 3, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'A', 3, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'F', 8, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'A', 2, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'E', 6, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'E', 7, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'C', 9, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'B', 8, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'C', 2, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'C', 1, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'E', 4, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'A', 3, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'E', 8, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'C', 6, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'F', 5, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'C', 4, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'C', 3, 11, 258),
('2019-5-29', 36.00, 'Botteghino', 'B', 8, 11, 258),
('2011-7-14', 48.00, 'Botteghino', 'A', 1, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'F', 9, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'E', 4, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'B', 9, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'A', 8, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'E', 5, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'B', 7, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'A', 1, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'E', 2, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'F', 2, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'C', 6, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'B', 2, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'C', 4, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'D', 9, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'D', 1, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'F', 3, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'C', 7, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'B', 8, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'C', 4, 15, 259),
('2011-7-14', 48.00, 'Botteghino', 'D', 4, 15, 259),
('2009-1-30', 36.00, 'Botteghino', 'D', 5, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'A', 9, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'E', 1, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'A', 5, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'C', 5, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'D', 5, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'D', 5, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'F', 6, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'F', 3, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'E', 8, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'E', 6, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'C', 4, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'B', 6, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'F', 4, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'A', 4, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'E', 4, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'A', 6, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'D', 2, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'F', 4, 14, 260),
('2009-1-30', 36.00, 'Botteghino', 'F', 6, 14, 260),
('2013-11-10', 31.00, 'Botteghino', 'F', 8, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'C', 9, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'A', 3, 14, 261),
('2013-11-10', 31.00, 'Online', 'E', 6, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'C', 5, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'E', 3, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'F', 2, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'F', 6, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'B', 4, 14, 261),
('2013-11-10', 31.00, 'Online', 'F', 6, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'B', 2, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'D', 1, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'D', 9, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'A', 8, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'D', 3, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'F', 4, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'F', 5, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'E', 8, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'F', 2, 14, 261),
('2013-11-10', 31.00, 'Botteghino', 'C', 5, 14, 261),
('2006-4-18', 44.00, 'Botteghino', 'B', 5, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'C', 1, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'D', 2, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'C', 5, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'B', 7, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'D', 3, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'A', 2, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'C', 7, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'E', 8, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'F', 1, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'C', 9, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'D', 3, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'C', 7, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'D', 4, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'E', 6, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'A', 2, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'F', 8, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'C', 5, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'A', 9, 14, 262),
('2006-4-18', 44.00, 'Botteghino', 'A', 3, 14, 262),
('2016-6-6', 41.00, 'Botteghino', 'F', 6, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'A', 7, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'E', 2, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'F', 3, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'C', 1, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'E', 3, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'D', 1, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'D', 3, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'D', 2, 6, 263),
('2016-6-6', 41.00, 'Prenotato', 'A', 3, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'F', 5, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'F', 2, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'C', 1, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'F', 3, 6, 263),
('2016-6-6', 41.00, 'Prenotato', 'B', 2, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'D', 8, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'D', 9, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'E', 5, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'F', 6, 6, 263),
('2016-6-6', 41.00, 'Botteghino', 'F', 7, 6, 263),
('2006-2-8', 40.00, 'Botteghino', 'B', 5, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'E', 6, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'F', 9, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'B', 5, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'C', 2, 1, 264),
('2006-2-8', 40.00, 'Prenotato', 'A', 6, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'C', 8, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'C', 9, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'B', 3, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'B', 9, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'A', 2, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'F', 7, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'E', 5, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'D', 9, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'A', 2, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'A', 5, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'C', 7, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'E', 4, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'C', 2, 1, 264),
('2006-2-8', 40.00, 'Botteghino', 'E', 8, 1, 264),
('2007-2-5', 39.00, 'Botteghino', 'D', 5, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'A', 5, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'E', 4, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'D', 8, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'F', 4, 13, 265),
('2007-2-5', 39.00, 'Prenotato', 'B', 7, 13, 265),
('2007-2-5', 39.00, 'Prenotato', 'D', 9, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'D', 8, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'F', 5, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'A', 4, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'B', 8, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'A', 9, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'E', 1, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'D', 2, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'A', 1, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'B', 3, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'E', 2, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'C', 6, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'E', 5, 13, 265),
('2007-2-5', 39.00, 'Botteghino', 'A', 5, 13, 265),
('2002-5-29', 34.00, 'Botteghino', 'F', 8, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'B', 6, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'C', 8, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'F', 9, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'B', 8, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'A', 6, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'C', 8, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'B', 4, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'D', 3, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'F', 4, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'A', 4, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'C', 3, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'E', 9, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'C', 9, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'C', 8, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'C', 5, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'D', 4, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'F', 6, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'B', 4, 2, 266),
('2002-5-29', 34.00, 'Botteghino', 'D', 7, 2, 266),
('2007-11-18', 38.00, 'Botteghino', 'F', 3, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'F', 2, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'B', 9, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'E', 2, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'F', 4, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'E', 7, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'D', 2, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'A', 6, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'E', 4, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'D', 2, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'D', 3, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'E', 8, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'D', 8, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'E', 7, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'C', 1, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'F', 5, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'F', 1, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'E', 7, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'B', 3, 11, 267),
('2007-11-18', 38.00, 'Botteghino', 'E', 8, 11, 267),
('2014-2-8', 50.00, 'Botteghino', 'B', 8, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'D', 3, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'A', 3, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'F', 6, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'D', 6, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'F', 3, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'A', 4, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'C', 2, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'D', 6, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'F', 6, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'A', 4, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'A', 2, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'E', 2, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'A', 2, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'B', 5, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'E', 7, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'C', 9, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'E', 8, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'A', 3, 3, 268),
('2014-2-8', 50.00, 'Botteghino', 'C', 7, 3, 268),
('2022-11-1', 41.00, 'Botteghino', 'D', 2, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'B', 3, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'A', 6, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'E', 1, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'E', 9, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'A', 6, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'A', 6, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'B', 3, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'A', 5, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'C', 2, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'F', 6, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'E', 1, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'B', 4, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'F', 3, 6, 269),
('2022-11-1', 41.00, 'Prenotato', 'F', 5, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'B', 2, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'A', 8, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'B', 8, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'B', 1, 6, 269),
('2022-11-1', 41.00, 'Botteghino', 'E', 2, 6, 269),
('2015-7-12', 48.00, 'Botteghino', 'D', 5, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 4, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 2, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'F', 7, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 2, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 5, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'A', 6, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 9, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 4, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 1, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 5, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 9, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 9, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 8, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 2, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'A', 5, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 6, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 9, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'B', 6, 12, 270),
('2015-7-12', 48.00, 'Botteghino', 'D', 7, 12, 270),
('2019-7-2', 42.00, 'Botteghino', 'E', 5, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'B', 5, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'F', 8, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'E', 3, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'D', 2, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'E', 8, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'E', 8, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'B', 6, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'F', 7, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'F', 6, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'A', 3, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'A', 5, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'A', 8, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'F', 6, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'A', 7, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'D', 6, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'C', 1, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'D', 9, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'C', 1, 15, 271),
('2019-7-2', 42.00, 'Botteghino', 'B', 6, 15, 271),
('2015-7-19', 42.00, 'Botteghino', 'B', 7, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'A', 7, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'F', 9, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'B', 9, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'A', 5, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'F', 5, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'C', 9, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'C', 3, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'C', 5, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'B', 3, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'E', 5, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'A', 4, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'A', 9, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'E', 8, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'C', 8, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'E', 6, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'F', 3, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'C', 6, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'A', 9, 13, 272),
('2015-7-19', 42.00, 'Botteghino', 'A', 4, 13, 272),
('2021-3-27', 40.00, 'Botteghino', 'C', 7, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'A', 4, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'D', 2, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'D', 5, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'F', 7, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'E', 9, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'E', 4, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'C', 2, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'D', 2, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'B', 5, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'A', 5, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'C', 3, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'E', 7, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'C', 7, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'F', 1, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'D', 6, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'C', 4, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'B', 2, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'C', 8, 13, 273),
('2021-3-27', 40.00, 'Botteghino', 'F', 9, 13, 273),
('2015-5-14', 41.00, 'Botteghino', 'A', 2, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'A', 1, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'E', 5, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'B', 7, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'F', 3, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'A', 9, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'C', 3, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'A', 8, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'E', 8, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'C', 1, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'C', 8, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'E', 6, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'D', 1, 15, 274),
('2015-5-14', 41.00, 'Online', 'E', 9, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'C', 3, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'C', 9, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'D', 9, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'B', 7, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'D', 5, 15, 274),
('2015-5-14', 41.00, 'Botteghino', 'D', 6, 15, 274),
('2007-7-20', 50.00, 'Botteghino', 'E', 8, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'F', 3, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'E', 9, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'C', 8, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'B', 7, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'F', 7, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'A', 3, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'A', 5, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'F', 6, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'C', 1, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'F', 9, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'F', 8, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'A', 7, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'C', 6, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'B', 5, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'F', 1, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'A', 8, 14, 275),
('2007-7-20', 50.00, 'Online', 'E', 3, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'E', 5, 14, 275),
('2007-7-20', 50.00, 'Botteghino', 'E', 3, 14, 275),
('2015-2-4', 33.00, 'Botteghino', 'E', 7, 4, 276),
('2015-2-4', 33.00, 'Botteghino', 'D', 9, 4, 276),
('2015-2-4', 33.00, 'Prenotato', 'E', 5, 4, 276),
('2015-2-4', 33.00, 'Botteghino', 'C', 2, 4, 276),
('2015-2-4', 33.00, 'Botteghino', 'C', 8, 4, 276),
