('2019-7-5', 30.00, 'Prenotato', 'B', 7, 14, 1),
('2009-2-3', 44.00, 'Botteghino', 'B', 3, 6, 229),
('2009-2-3', 44.00, 'Botteghino', 'F', 3, 6, 229),
('2009-2-3', 44.00, 'Prenotato', 'A', 5, 6, 229),
('2009-2-3', 44.00, 'Online', 'A', 4, 6, 229),
('2009-2-3', 44.00, 'Online', 'C', 3, 6, 229),
('2009-2-3', 44.00, 'Online', 'A', 5, 6, 229),
('2011-11-15', 40.00, 'Online', 'B', 9, 13, 230),
('2011-11-15', 40.00, 'Prenotato', 'C', 3, 13, 230),
('2011-11-15', 40.00, 'Online', 'A', 4, 13, 230),
('2011-11-15', 40.00, 'Botteghino', 'D', 2, 13, 230),
('2011-11-15', 40.00, 'Botteghino', 'E', 7, 13, 230),
('2011-11-15', 40.00, 'Online', 'C', 6, 13, 230),
('2011-11-15', 40.00, 'Botteghino', 'A', 4, 13, 230),
('2011-11-15', 40.00, 'Prenotato', 'C', 4, 13, 230),
('2011-11-15', 40.00, 'Botteghino', 'E', 1, 13, 230),
('2011-11-15', 40.00, 'Prenotato', 'B', 8, 13, 230),
('2011-11-15', 40.00, 'Online', 'E', 7, 13, 230),
('2011-11-15', 40.00, 'Prenotato', 'D', 4, 13, 230),
('2011-11-15', 40.00, 'Online', 'F', 8, 13, 230),
('2011-11-15', 40.00, 'Online', 'B', 4, 13, 230),
('2011-11-15', 40.00, 'Botteghino', 'B', 2, 13, 230),
('2011-11-15', 40.00, 'Online', 'E', 2, 13, 230),
('2011-11-15', 40.00, 'Online', 'F', 6, 13, 230),
('2011-11-15', 40.00, 'Prenotato', 'A', 5, 13, 230),
('2011-11-15', 40.00, 'Prenotato', 'C', 5, 13, 230),
('2011-11-15', 40.00, 'Online', 'A', 9, 13, 230),
('2019-12-5', 49.00, 'Botteghino', 'C', 4, 1, 231),
('2019-12-5', 49.00, 'Online', 'A', 3, 1, 231),
('2019-12-5', 49.00, 'Prenotato', 'C', 4, 1, 231),
('2019-12-5', 49.00, 'Online', 'E', 7, 1, 231),
('2019-12-5', 49.00, 'Botteghino', 'E', 1, 1, 231),
('2019-12-5', 49.00, 'Online', 'D', 4, 1, 231),
('2019-12-5', 49.00, 'Online', 'F', 4, 1, 231),
('2019-12-5', 49.00, 'Botteghino', 'E', 4, 1, 231),
('2019-12-5', 49.00, 'Online', 'D', 7, 1, 231),
('2019-12-5', 49.00, 'Online', 'A', 7, 1, 231),
('2019-12-5', 49.00, 'Prenotato', 'F', 4, 1, 231),
('2019-12-5', 49.00, 'Prenotato', 'F', 9, 1, 231),
('2019-12-5', 49.00, 'Botteghino', 'D', 6, 1, 231),
('2019-12-5', 49.00, 'Botteghino', 'B', 9, 1, 231),
('2019-12-5', 49.00, 'Botteghino', 'C', 7, 1, 231),
('2019-12-5', 49.00, 'Prenotato', 'C', 5, 1, 231),
('2019-12-5', 49.00, 'Prenotato', 'F', 3, 1, 231),
('2019-12-5', 49.00, 'Prenotato', 'A', 7, 1, 231),
('2019-12-5', 49.00, 'Online', 'B', 6, 1, 231),
('2019-12-5', 49.00, 'Prenotato', 'B', 5, 1, 231),
('2014-5-10', 38.00, 'Botteghino', 'B', 8, 6, 232),
('2014-5-10', 38.00, 'Prenotato', 'B', 1, 6, 232),
('2014-5-10', 38.00, 'Prenotato', 'A', 8, 6, 232),
('2014-5-10', 38.00, 'Online', 'E', 6, 6, 232),
('2014-5-10', 38.00, 'Online', 'C', 7, 6, 232),
('2014-5-10', 38.00, 'Online', 'E', 6, 6, 232),
('2014-5-10', 38.00, 'Prenotato', 'C', 8, 6, 232),
('2014-5-10', 38.00, 'Online', 'A', 7, 6, 232),
('2014-5-10', 38.00, 'Online', 'F', 6, 6, 232),
('2014-5-10', 38.00, 'Prenotato', 'C', 5, 6, 232),
('2014-5-10', 38.00, 'Online', 'D', 4, 6, 232),
('2014-5-10', 38.00, 'Botteghino', 'A', 2, 6, 232),
('2014-5-10', 38.00, 'Online', 'C', 7, 6, 232),
('2014-5-10', 38.00, 'Prenotato', 'C', 1, 6, 232),
('2014-5-10', 38.00, 'Botteghino', 'E', 1, 6, 232),
('2014-5-10', 38.00, 'Online', 'D', 6, 6, 232),
('2014-5-10', 38.00, 'Prenotato', 'A', 3, 6, 232),
('2014-5-10', 38.00, 'Botteghino', 'D', 9, 6, 232),
('2014-5-10', 38.00, 'Botteghino', 'C', 9, 6, 232),
('2014-5-10', 38.00, 'Botteghino', 'A', 7, 6, 232),
('2020-7-1', 46.00, 'Prenotato', 'B', 4, 15, 233),
('2020-7-1', 46.00, 'Online', 'A', 1, 15, 233),
('2020-7-1', 46.00, 'Online', 'F', 3, 15, 233),
('2020-7-1', 46.00, 'Online', 'B', 8, 15, 233),
('2020-7-1', 46.00, 'Online', 'B', 7, 15, 233),
('2020-7-1', 46.00, 'Online', 'A', 1, 15, 233),
('2020-7-1', 46.00, 'Prenotato', 'D', 4, 15, 233),
('2020-7-1', 46.00, 'Botteghino', 'A', 4, 15, 233),
('2020-7-1', 46.00, 'Online', 'F', 7, 15, 233),
('2020-7-1', 46.00, 'Botteghino', 'F', 5, 15, 233),
('2020-7-1', 46.00, 'Botteghino', 'F', 1, 15, 233),
('2020-7-1', 46.00, 'Online', 'E', 7, 15, 233),
('2020-7-1', 46.00, 'Prenotato', 'E', 6, 15, 233),
('2020-7-1', 46.00, 'Online', 'C', 7, 15, 233),
('2020-7-1', 46.00, 'Botteghino', 'B', 8, 15, 233),
('2020-7-1', 46.00, 'Online', 'C', 2, 15, 233),
('2020-7-1', 46.00, 'Online', 'B', 9, 15, 233),
('2020-7-1', 46.00, 'Botteghino', 'A', 3, 15, 233),
('2020-7-1', 46.00, 'Botteghino', 'D', 9, 15, 233),
('2020-7-1', 46.00, 'Online', 'A', 8, 15, 233),
('2022-11-19', 39.00, 'Botteghino', 'C', 7, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'E', 5, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'D', 9, 15, 234),
('2022-11-19', 39.00, 'Online', 'D', 3, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'F', 6, 15, 234),
('2022-11-19', 39.00, 'Botteghino', 'C', 1, 15, 234),
('2022-11-19', 39.00, 'Botteghino', 'B', 2, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'F', 3, 15, 234),
('2022-11-19', 39.00, 'Botteghino', 'D', 3, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'D', 9, 15, 234),
('2022-11-19', 39.00, 'Online', 'B', 6, 15, 234),
('2022-11-19', 39.00, 'Botteghino', 'C', 7, 15, 234),
('2022-11-19', 39.00, 'Online', 'E', 4, 15, 234),
('2022-11-19', 39.00, 'Botteghino', 'A', 4, 15, 234),
('2022-11-19', 39.00, 'Botteghino', 'A', 4, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'B', 5, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'B', 7, 15, 234),
('2022-11-19', 39.00, 'Botteghino', 'D', 5, 15, 234),
('2022-11-19', 39.00, 'Online', 'A', 9, 15, 234),
('2022-11-19', 39.00, 'Prenotato', 'C', 7, 15, 234),
('2018-8-18', 33.00, 'Botteghino', 'D', 7, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'F', 9, 2, 235),
('2018-8-18', 33.00, 'Prenotato', 'B', 5, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'F', 2, 2, 235),
('2018-8-18', 33.00, 'Online', 'D', 4, 2, 235),
('2018-8-18', 33.00, 'Prenotato', 'D', 4, 2, 235),
('2018-8-18', 33.00, 'Online', 'F', 6, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'D', 6, 2, 235),
('2018-8-18', 33.00, 'Online', 'E', 3, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'E', 7, 2, 235),
('2018-8-18', 33.00, 'Prenotato', 'D', 6, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'C', 8, 2, 235),
('2018-8-18', 33.00, 'Online', 'A', 1, 2, 235),
('2018-8-18', 33.00, 'Online', 'B', 2, 2, 235),
('2018-8-18', 33.00, 'Prenotato', 'F', 9, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'D', 5, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'A', 6, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'D', 9, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'F', 6, 2, 235),
('2018-8-18', 33.00, 'Botteghino', 'C', 1, 2, 235),
('2003-7-29', 41.00, 'Botteghino', 'B', 1, 11, 236),
('2003-7-29', 41.00, 'Online', 'D', 1, 11, 236),
('2003-7-29', 41.00, 'Online', 'F', 4, 11, 236),
('2003-7-29', 41.00, 'Online', 'A', 4, 11, 236),
('2003-7-29', 41.00, 'Online', 'C', 4, 11, 236),
('2003-7-29', 41.00, 'Prenotato', 'A', 4, 11, 236),
('2003-7-29', 41.00, 'Botteghino', 'D', 8, 11, 236),
('2003-7-29', 41.00, 'Botteghino', 'B', 6, 11, 236),
('2003-7-29', 41.00, 'Online', 'D', 2, 11, 236),
('2003-7-29', 41.00, 'Botteghino', 'C', 7, 11, 236),
('2003-7-29', 41.00, 'Online', 'F', 3, 11, 236),
('2003-7-29', 41.00, 'Online', 'E', 2, 11, 236),
('2003-7-29', 41.00, 'Botteghino', 'B', 1, 11, 236),
('2003-7-29', 41.00, 'Botteghino', 'F', 2, 11, 236),
('2003-7-29', 41.00, 'Prenotato', 'F', 4, 11, 236),
('2003-7-29', 41.00, 'Botteghino', 'D', 3, 11, 236),
('2003-7-29', 41.00, 'Prenotato', 'C', 8, 11, 236),
('2003-7-29', 41.00, 'Online', 'D', 2, 11, 236),
('2003-7-29', 41.00, 'Prenotato', 'D', 7, 11, 236),
('2003-7-29', 41.00, 'Prenotato', 'B', 5, 11, 236),
('2016-7-1', 40.00, 'Botteghino', 'C', 2, 7, 237),
('2016-7-1', 40.00, 'Botteghino', 'B', 6, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'F', 3, 7, 237),
('2016-7-1', 40.00, 'Online', 'D', 8, 7, 237),
('2016-7-1', 40.00, 'Botteghino', 'B', 8, 7, 237),
('2016-7-1', 40.00, 'Online', 'F', 5, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'D', 9, 7, 237),
('2016-7-1', 40.00, 'Botteghino', 'A', 8, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'D', 4, 7, 237),
('2016-7-1', 40.00, 'Botteghino', 'F', 8, 7, 237),
('2016-7-1', 40.00, 'Botteghino', 'B', 2, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'E', 3, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'A', 3, 7, 237),
('2016-7-1', 40.00, 'Botteghino', 'A', 1, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'E', 3, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'B', 7, 7, 237),
('2016-7-1', 40.00, 'Online', 'E', 8, 7, 237),
('2016-7-1', 40.00, 'Prenotato', 'A', 5, 7, 237),
('2016-7-1', 40.00, 'Online', 'F', 2, 7, 237),
('2016-7-1', 40.00, 'Botteghino', 'A', 9, 7, 237),
('2002-11-21', 50.00, 'Botteghino', 'C', 5, 7, 238),
('2002-11-21', 50.00, 'Prenotato', 'E', 1, 7, 238),
('2002-11-21', 50.00, 'Online', 'F', 5, 7, 238),
('2002-11-21', 50.00, 'Online', 'C', 1, 7, 238),
('2002-11-21', 50.00, 'Prenotato', 'C', 6, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'D', 7, 7, 238),
('2002-11-21', 50.00, 'Online', 'A', 5, 7, 238),
('2002-11-21', 50.00, 'Online', 'D', 9, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'C', 7, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'C', 3, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'B', 2, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'A', 6, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'C', 4, 7, 238),
('2002-11-21', 50.00, 'Prenotato', 'C', 3, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'F', 6, 7, 238),
('2002-11-21', 50.00, 'Online', 'E', 7, 7, 238),
('2002-11-21', 50.00, 'Prenotato', 'C', 8, 7, 238),
('2002-11-21', 50.00, 'Prenotato', 'C', 8, 7, 238),
('2002-11-21', 50.00, 'Botteghino', 'B', 1, 7, 238),
('2002-11-21', 50.00, 'Prenotato', 'A', 2, 7, 238),
('2006-7-26', 50.00, 'Prenotato', 'F', 8, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'D', 9, 1, 239),
('2006-7-26', 50.00, 'Online', 'A', 1, 1, 239),
('2006-7-26', 50.00, 'Online', 'D', 4, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'C', 7, 1, 239),
('2006-7-26', 50.00, 'Prenotato', 'B', 4, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'B', 1, 1, 239),
('2006-7-26', 50.00, 'Online', 'A', 9, 1, 239),
('2006-7-26', 50.00, 'Online', 'F', 9, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'B', 5, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'C', 8, 1, 239),
('2006-7-26', 50.00, 'Prenotato', 'F', 1, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'D', 9, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'D', 6, 1, 239),
('2006-7-26', 50.00, 'Online', 'F', 8, 1, 239),
('2006-7-26', 50.00, 'Online', 'C', 6, 1, 239),
('2006-7-26', 50.00, 'Online', 'E', 7, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'C', 8, 1, 239),
('2006-7-26', 50.00, 'Botteghino', 'C', 1, 1, 239),
('2006-7-26', 50.00, 'Prenotato', 'E', 7, 1, 239),
('2020-10-23', 37.00, 'Prenotato', 'A', 5, 4, 240),
('2020-10-23', 37.00, 'Online', 'C', 2, 4, 240),
('2020-10-23', 37.00, 'Online', 'B', 6, 4, 240),
('2020-10-23', 37.00, 'Prenotato', 'D', 5, 4, 240),
('2020-10-23', 37.00, 'Botteghino', 'A', 4, 4, 240),
('2020-10-23', 37.00, 'Prenotato', 'E', 1, 4, 240),
('2020-10-23', 37.00, 'Botteghino', 'A', 5, 4, 240),
('2020-10-23', 37.00, 'Prenotato', 'C', 9, 4, 240),
('2020-10-23', 37.00, 'Online', 'A', 2, 4, 240),
('2020-10-23', 37.00, 'Online', 'A', 4, 4, 240),
('2020-10-23', 37.00, 'Prenotato', 'A', 9, 4, 240),
('2020-10-23', 37.00, 'Online', 'B', 7, 4, 240),
('2020-10-23', 37.00, 'Prenotato', 'B', 1, 4, 240),
('2020-10-23', 37.00, 'Online', 'C', 5, 4, 240),
('2020-10-23', 37.00, 'Prenotato', 'F', 4, 4, 240),
('2020-10-23', 37.00, 'Online', 'C', 9, 4, 240),
('2020-10-23', 37.00, 'Botteghino', 'B', 4, 4, 240),
('2020-10-23', 37.00, 'Botteghino', 'C', 6, 4, 240),
('2020-10-23', 37.00, 'Botteghino', 'B', 3, 4, 240),
('2020-10-23', 37.00, 'Prenotato', 'C', 8, 4, 240),
('2009-6-26', 30.00, 'Botteghino', 'C', 4, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'B', 7, 4, 241),
('2009-6-26', 30.00, 'Botteghino', 'A', 5, 4, 241),
('2009-6-26', 30.00, 'Online', 'A', 4, 4, 241),
('2009-6-26', 30.00, 'Botteghino', 'C', 9, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'D', 3, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'B', 7, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'D', 6, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'D', 7, 4, 241),
('2009-6-26', 30.00, 'Online', 'A', 2, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'F', 1, 4, 241),
('2009-6-26', 30.00, 'Botteghino', 'B', 3, 4, 241),
('2009-6-26', 30.00, 'Botteghino', 'E', 2, 4, 241),
('2009-6-26', 30.00, 'Botteghino', 'B', 3, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'D', 1, 4, 241),
('2009-6-26', 30.00, 'Botteghino', 'E', 4, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'A', 2, 4, 241),
('2009-6-26', 30.00, 'Online', 'B', 3, 4, 241),
('2009-6-26', 30.00, 'Botteghino', 'A', 7, 4, 241),
('2009-6-26', 30.00, 'Prenotato', 'E', 5, 4, 241),
('2014-7-24', 43.00, 'Online', 'F', 5, 6, 242),
('2014-7-24', 43.00, 'Online', 'D', 8, 6, 242),
('2014-7-24', 43.00, 'Online', 'A', 4, 6, 242),
('2014-7-24', 43.00, 'Botteghino', 'B', 1, 6, 242),
('2014-7-24', 43.00, 'Online', 'F', 3, 6, 242),
('2014-7-24', 43.00, 'Botteghino', 'A', 3, 6, 242),
('2014-7-24', 43.00, 'Online', 'A', 9, 6, 242),
('2014-7-24', 43.00, 'Online', 'C', 1, 6, 242),
('2014-7-24', 43.00, 'Botteghino', 'D', 6, 6, 242),
('2014-7-24', 43.00, 'Online', 'A', 5, 6, 242),
('2014-7-24', 43.00, 'Botteghino', 'F', 6, 6, 242),
('2014-7-24', 43.00, 'Prenotato', 'F', 4, 6, 242),
('2014-7-24', 43.00, 'Prenotato', 'E', 2, 6, 242),
('2014-7-24', 43.00, 'Online', 'F', 9, 6, 242),
('2014-7-24', 43.00, 'Prenotato', 'C', 9, 6, 242),
('2014-7-24', 43.00, 'Online', 'A', 8, 6, 242),
('2014-7-24', 43.00, 'Prenotato', 'E', 5, 6, 242),
('2014-7-24', 43.00, 'Prenotato', 'E', 9, 6, 242),
('2014-7-24', 43.00, 'Prenotato', 'A', 5, 6, 242),
('2014-7-24', 43.00, 'Botteghino', 'F', 3, 6, 242),
('2009-9-14', 34.00, 'Botteghino', 'F', 7, 14, 243),
('2009-9-14', 34.00, 'Online', 'A', 1, 14, 243),
('2009-9-14', 34.00, 'Prenotato', 'F', 2, 14, 243),
('2009-9-14', 34.00, 'Online', 'F', 4, 14, 243),
('2009-9-14', 34.00, 'Online', 'F', 2, 14, 243),
('2009-9-14', 34.00, 'Prenotato', 'F', 7, 14, 243),
('2009-9-14', 34.00, 'Botteghino', 'A', 3, 14, 243),
('2009-9-14', 34.00, 'Prenotato', 'F', 2, 14, 243),
('2009-9-14', 34.00, 'Prenotato', 'E', 7, 14, 243),
('2009-9-14', 34.00, 'Prenotato', 'E', 6, 14, 243),
('2009-9-14', 34.00, 'Online', 'E', 3, 14, 243),
('2009-9-14', 34.00, 'Online', 'A', 4, 14, 243),
('2009-9-14', 34.00, 'Online', 'A', 9, 14, 243),
('2009-9-14', 34.00, 'Online', 'F', 2, 14, 243),
('2009-9-14', 34.00, 'Botteghino', 'B', 1, 14, 243),
('2009-9-14', 34.00, 'Online', 'A', 2, 14, 243),
('2009-9-14', 34.00, 'Online', 'E', 5, 14, 243),
('2009-9-14', 34.00, 'Botteghino', 'B', 7, 14, 243),
('2009-9-14', 34.00, 'Botteghino', 'C', 4, 14, 243),
('2009-9-14', 34.00, 'Botteghino', 'C', 7, 14, 243),
('2008-10-5', 37.00, 'Online', 'D', 9, 11, 244),
('2008-10-5', 37.00, 'Online', 'D', 7, 11, 244),
('2008-10-5', 37.00, 'Online', 'C', 2, 11, 244),
('2008-10-5', 37.00, 'Botteghino', 'F', 2, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'F', 1, 11, 244),
('2008-10-5', 37.00, 'Online', 'F', 2, 11, 244),
('2008-10-5', 37.00, 'Online', 'F', 4, 11, 244),
('2008-10-5', 37.00, 'Online', 'D', 6, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'F', 6, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'F', 8, 11, 244),
('2008-10-5', 37.00, 'Botteghino', 'D', 4, 11, 244),
('2008-10-5', 37.00, 'Online', 'C', 4, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'D', 2, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'E', 3, 11, 244),
('2008-10-5', 37.00, 'Online', 'F', 3, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'B', 1, 11, 244),
('2008-10-5', 37.00, 'Online', 'D', 8, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'E', 5, 11, 244),
('2008-10-5', 37.00, 'Online', 'A', 2, 11, 244),
('2008-10-5', 37.00, 'Prenotato', 'D', 8, 11, 244),
('2016-1-13', 39.00, 'Botteghino', 'E', 4, 4, 245),
('2016-1-13', 39.00, 'Prenotato', 'D', 4, 4, 245),
('2016-1-13', 39.00, 'Online', 'D', 5, 4, 245),
('2016-1-13', 39.00, 'Online', 'C', 6, 4, 245),
('2016-1-13', 39.00, 'Online', 'F', 7, 4, 245),
('2016-1-13', 39.00, 'Botteghino', 'D', 9, 4, 245),
('2016-1-13', 39.00, 'Online', 'F', 8, 4, 245),
('2016-1-13', 39.00, 'Online', 'A', 8, 4, 245),
('2016-1-13', 39.00, 'Botteghino', 'F', 2, 4, 245),
('2016-1-13', 39.00, 'Online', 'C', 5, 4, 245),
('2016-1-13', 39.00, 'Botteghino', 'E', 7, 4, 245),
('2016-1-13', 39.00, 'Botteghino', 'B', 4, 4, 245),
('2016-1-13', 39.00, 'Online', 'A', 9, 4, 245),
('2016-1-13', 39.00, 'Prenotato', 'F', 9, 4, 245),
('2016-1-13', 39.00, 'Botteghino', 'B', 1, 4, 245),
('2016-1-13', 39.00, 'Online', 'B', 3, 4, 245),
('2016-1-13', 39.00, 'Online', 'A', 5, 4, 245),
('2016-1-13', 39.00, 'Botteghino', 'F', 3, 4, 245),
('2016-1-13', 39.00, 'Botteghino', 'B', 3, 4, 245),
('2016-1-13', 39.00, 'Prenotato', 'F', 7, 4, 245),
('2014-2-8', 48.00, 'Online', 'B', 2, 15, 246),
('2014-2-8', 48.00, 'Prenotato', 'D', 7, 15, 246),
('2014-2-8', 48.00, 'Online', 'F', 7, 15, 246),
('2014-2-8', 48.00, 'Prenotato', 'B', 5, 15, 246),
('2014-2-8', 48.00, 'Online', 'A', 6, 15, 246),
('2014-2-8', 48.00, 'Botteghino', 'A', 5, 15, 246),
('2014-2-8', 48.00, 'Online', 'C', 4, 15, 246),
('2014-2-8', 48.00, 'Botteghino', 'D', 1, 15, 246),
('2014-2-8', 48.00, 'Prenotato', 'A', 2, 15, 246),
('2014-2-8', 48.00, 'Online', 'D', 6, 15, 246),
('2014-2-8', 48.00, 'Online', 'F', 7, 15, 246),
('2014-2-8', 48.00, 'Online', 'A', 9, 15, 246),
('2014-2-8', 48.00, 'Botteghino', 'B', 6, 15, 246),
('2014-2-8', 48.00, 'Online', 'C', 6, 15, 246),
('2014-2-8', 48.00, 'Prenotato', 'B', 6, 15, 246),
('2014-2-8', 48.00, 'Online', 'C', 5, 15, 246),
('2014-2-8', 48.00, 'Online', 'F', 1, 15, 246),
('2014-2-8', 48.00, 'Botteghino', 'B', 4, 15, 246),
('2014-2-8', 48.00, 'Botteghino', 'F', 9, 15, 246),
('2014-2-8', 48.00, 'Online', 'A', 4, 15, 246),
('2014-10-25', 48.00, 'Online', 'C', 3, 2, 247),
('2014-10-25', 48.00, 'Online', 'A', 4, 2, 247),
('2014-10-25', 48.00, 'Online', 'C', 9, 2, 247),
('2014-10-25', 48.00, 'Prenotato', 'B', 2, 2, 247),
('2014-10-25', 48.00, 'Online', 'E', 1, 2, 247),
('2014-10-25', 48.00, 'Prenotato', 'E', 5, 2, 247),
('2014-10-25', 48.00, 'Online', 'B', 4, 2, 247),
('2014-10-25', 48.00, 'Botteghino', 'E', 2, 2, 247),
('2014-10-25', 48.00, 'Online', 'F', 3, 2, 247),
('2014-10-25', 48.00, 'Online', 'F', 5, 2, 247),
('2014-10-25', 48.00, 'Botteghino', 'E', 2, 2, 247),
('2014-10-25', 48.00, 'Online', 'F', 7, 2, 247),
('2014-10-25', 48.00, 'Botteghino', 'C', 9, 2, 247),
('2014-10-25', 48.00, 'Online', 'C', 3, 2, 247),
('2014-10-25', 48.00, 'Online', 'A', 1, 2, 247),
('2014-10-25', 48.00, 'Online', 'B', 2, 2, 247),
('2014-10-25', 48.00, 'Prenotato', 'E', 6, 2, 247),
('2014-10-25', 48.00, 'Botteghino', 'B', 6, 2, 247),
('2014-10-25', 48.00, 'Prenotato', 'C', 5, 2, 247),
('2014-10-25', 48.00, 'Prenotato', 'B', 1, 2, 247),
('2021-5-2', 37.00, 'Online', 'E', 7, 4, 248),
('2021-5-2', 37.00, 'Online', 'E', 7, 4, 248),
('2021-5-2', 37.00, 'Prenotato', 'C', 7, 4, 248),
('2021-5-2', 37.00, 'Botteghino', 'B', 5, 4, 248),
('2021-5-2', 37.00, 'Online', 'C', 9, 4, 248),
('2021-5-2', 37.00, 'Prenotato', 'A', 2, 4, 248),
('2021-5-2', 37.00, 'Botteghino', 'D', 7, 4, 248),
('2021-5-2', 37.00, 'Online', 'E', 3, 4, 248),
('2021-5-2', 37.00, 'Online', 'F', 6, 4, 248),
('2021-5-2', 37.00, 'Botteghino', 'C', 6, 4, 248),
('2021-5-2', 37.00, 'Online', 'D', 5, 4, 248),
('2021-5-2', 37.00, 'Online', 'A', 6, 4, 248),
('2021-5-2', 37.00, 'Online', 'C', 9, 4, 248),
('2021-5-2', 37.00, 'Prenotato', 'C', 6, 4, 248),
('2021-5-2', 37.00, 'Botteghino', 'A', 8, 4, 248),
('2021-5-2', 37.00, 'Prenotato', 'C', 6, 4, 248),
('2021-5-2', 37.00, 'Online', 'A', 2, 4, 248),
('2021-5-2', 37.00, 'Prenotato', 'E', 4, 4, 248),
('2021-5-2', 37.00, 'Prenotato', 'A', 7, 4, 248),
('2021-5-2', 37.00, 'Botteghino', 'D', 3, 4, 248),
('2006-6-6', 44.00, 'Botteghino', 'E', 9, 6, 249),
('2006-6-6', 44.00, 'Online', 'A', 6, 6, 249),
('2006-6-6', 44.00, 'Prenotato', 'F', 7, 6, 249),
('2006-6-6', 44.00, 'Botteghino', 'B', 1, 6, 249),
('2006-6-6', 44.00, 'Botteghino', 'E', 5, 6, 249),
('2006-6-6', 44.00, 'Online', 'C', 9, 6, 249),
('2006-6-6', 44.00, 'Online', 'C', 7, 6, 249),
('2006-6-6', 44.00, 'Botteghino', 'C', 8, 6, 249),
('2006-6-6', 44.00, 'Botteghino', 'F', 5, 6, 249),
('2006-6-6', 44.00, 'Botteghino', 'B', 4, 6, 249),
('2006-6-6', 44.00, 'Online', 'B', 7, 6, 249),
('2006-6-6', 44.00, 'Prenotato', 'C', 2, 6, 249),
('2006-6-6', 44.00, 'Online', 'A', 3, 6, 249),
('2006-6-6', 44.00, 'Prenotato', 'B', 1, 6, 249),
('2006-6-6', 44.00, 'Prenotato', 'F', 7, 6, 249),
('2006-6-6', 44.00, 'Online', 'B', 5, 6, 249),
('2006-6-6', 44.00, 'Online', 'B', 3, 6, 249),
('2006-6-6', 44.00, 'Online', 'B', 8, 6, 249),
('2006-6-6', 44.00, 'Online', 'F', 7, 6, 249),
('2006-6-6', 44.00, 'Online', 'F', 6, 6, 249),
('2016-12-18', 40.00, 'Prenotato', 'D', 1, 10, 250),
('2016-12-18', 40.00, 'Botteghino', 'E', 3, 10, 250),
('2016-12-18', 40.00, 'Online', 'F', 5, 10, 250),
('2016-12-18', 40.00, 'Prenotato', 'D', 5, 10, 250),
('2016-12-18', 40.00, 'Prenotato', 'E', 6, 10, 250),
('2016-12-18', 40.00, 'Botteghino', 'F', 3, 10, 250),
